73639 11.206930055678495 9.472972972972974 2.2484427938304203 80.26424397370346 4.3853242412591715 141 4.948759890378168 0.6268553348090007 -0.4670394909530058 1.1191588785046729 0.11257740182911843 0.010376724940967483 -4.568189967314573 57.00264639639641 433.97586273488696 4.060488637029591 6.075290541583393 129.3510338557068 4.870231071730541
15683 9.660332602134424 5.333333333333332 1.6739764335716714 23.1111111111111 3.140313502365098 148 4.997212273764115 0.521966460498629 -0.6501519450820764 0.3548387096774194 -1.0360919316867756 0.004031272904959687 -5.513673095585868 255.09656084656086 705.6804499421296 5.545554564167872 6.560578583442824 304.7094520690513 5.722635147846504
11880 9.382611592916636 9.583333333333334 2.26002547857525 82.25694444444446 4.409847817016885 151 5.017279836814924 0.6594276094276095 -0.4163830786908592 0.8125 -0.20763936477824452 0.006637732958897115 -5.01498479564435 346.5391203703704 321.4930088023879 5.850877235273959 5.776081457868723 114.9065147539698 4.7527839588951375
8993 9.104201775914515 6.583333333333334 1.8845412026790214 36.75694444444445 3.604327172281987 161 5.081404364984463 0.8435449794284443 -0.17014205366567126 1.0384615384615385 0.03774032798284711 0.007118375955707883 -4.94507567568457 283.6659722222223 NaN 5.651316465617095 NaN 203.34932006180657 5.319830882683031
6666 8.804775258867686 4.33333333333333 1.4663370687934263 14.444444444444423 2.6703098731193617 170 5.135798437050262 3.267176717671767 1.1839262228829237 0.8222222222222222 -0.19574457712609536 0.0016988842462922998 -6.377783569106384 202.00273919753087 1123.055245876719 5.313219472534645 7.0246981803816295 650.2137734716501 6.478837965373207
22224 10.008928064994125 3.3000000000000003 1.1939224684724346 7.590000000000002 2.026831591407539 180 5.19295685089021 0.37666486681065514 -0.9763994343340686 0.5595238095238095 -0.580669197133255 0.005614621908971449 -5.182381028949997 316.79270833333334 2897.781535493828 5.761399309639687 7.972045767508005 1863.1698669614048 7.530571121437521
42773 10.66366234138441 6.166666666666667 1.8191584434161694 31.86111111111111 3.4613861786732607 221 5.3981627015177525 0.37205713884927405 -0.9887078374469296 0.33527696793002915 -1.0927983188026897 0.007226341586024884 -4.9300223755742305 119.3970486111111 NaN 4.790795019377516 NaN 223.98655273256986 5.416040634785361
170226 12.044882244911676 1 0 0 -Inf 223 5.407171771460119 0.0010104214397330608 -6.897387768098223 0.00321285140562249 -5.740596447778917 0.023255813953488372 -3.7612001156935624 0 0 0 0 0 0
28670 10.263606558877415 5.955555555555553 1.7843244907405365 29.513086419753062 3.3848337724303352 263 5.572154032177765 0.6719916288803628 -0.39750939555984655 1.0101010101010102 0.010050335853501506 0.01038098204090107 -4.567779796769532 116.71790123456789 967.0432279583843 4.768291094753811 6.875276743261286 429.2371478004622 6.064336563176487
23070 10.0462883511678 7.839999999999997 2.0592388343623163 53.62559999999996 3.982026565996775 293 5.680172609017068 0.8043346337234504 -0.21773988529616506 0.7894736842105263 -0.23638877806423036 0.007275274843716318 -4.923273687433205 139.14598611111109 862.291130078769 4.942684637251405 6.760751980751962 267.2460921402888 5.591904813428138
27636 10.226874549608686 9.25 2.224623551524334 76.3125 4.334836751870924 346 5.846438775057724 1.0729845129541178 0.07044403013723922 0.9760765550239234 -0.024214258120594627 0.00687957373621556 -4.979198585901709 115.19509548611113 845.7107891930492 4.7552706360064905 6.741359183206763 311.4731367379226 5.744518503042826
17762 9.784816622818449 4.075949367088608 1.4051036930773868 12.537413875981414 2.5287172839509138 363 5.8944028342648505 1.6299403220358069 0.488543401900455 1.032967032967033 0.032435275753153955 0.003246865393250665 -5.730065242448901 84.52871835443041 1396.603025110289 4.448852206731562 7.2425139233211455 734.2393567014436 6.600196101574748
6292 8.747034264178168 12 2.4849066497880004 132 4.882801922586371 365 5.8998973535824915 0.2830578512396694 -1.2621039808885068 0.275 -1.2909841813155656 0.006176305446378439 -5.087035010491291 509.0594907407407 163.64751157407406 6.234527367426719 5.10380689528013 31.178409565580623 3.471295717272045
11624 9.36082720525012 8.987012987012989 2.195780533763986 71.77938944172713 4.27359737971682 513 6.240275845170769 2.904163799036476 1.0661454999987543 6.04054054054054 1.798493501409399 0.013241305764559511 -4.3244141106353045 80.40525793650795 706.0545676763235 4.399439864736998 6.561107844921482 203.10294306435253 5.318624489429389
38795 10.56604665132805 8.054794520547945 2.086267506750236 56.82492024770126 4.03997496626558 574 6.352629396319567 0.8486145121794045 -0.16415024504101927 1.257918552036199 0.22945841217288424 0.008444201445841687 -4.774275292596394 98.41082572298323 787.9008815964497 4.599261018426185 6.670640687601306 245.96307850679673 5.509238845725201
52843 10.875080532194938 8.616438356164384 2.1536718155520496 65.62657158941641 4.1839806686542405 710 6.565264970035361 0.7072649168290975 -0.3463499777127376 1.2922077922077921 0.2563522223108632 0.010649114357574785 -4.542278549197762 1344.6419930985767 47631.768720782246 7.204626496444706 10.771276221872018 31588.39692357923 10.360576802875668
96500 11.477298287327077 8.116883116883113 2.093946227882717 57.766908416259 4.056416092977048 879 6.778784897685177 0.7349119170984456 -0.3080046276331556 0.5222623345367028 -0.6495852607550433 0.006119657637586542 -5.096249125593517 19.994606782106782 196.41377640169938 3.0442655848398683 5.285301913833218 59.862966366476805 4.1086248841038495
75322 11.229527535790833 7.050632911392406 1.9531173874602628 42.66079153981735 3.7532802674846972 971 6.878326468291325 0.5395634741509785 -0.6169948475419863 0.5665445665445665 -0.5681995316268142 0.01141704190349647 -4.472648136022591 36.40902777777778 455.6297506368675 3.6219120597245125 6.123872888865034 183.05480900027564 5.2152335882545335
6230 8.737131611781498 13.5 2.6026896854443837 168.75 5.128418329752639 977 6.884486652042782 0.6035313001605136 -0.5049573753975587 0.6666666666666666 -0.40546510810816444 0.010106382978723405 -4.594588076657554 370.9384259259259 233.92696180555558 5.918728318868417 5.459274665008149 32.21667852059159 3.503052114857412
35726 10.48363399400883 5.6249999999999964 1.7272209480904832 26.015624999999964 3.258697319054871 1009 6.9167150203536085 0.7634495885349606 -0.26990818330755817 0.6367713004484304 -0.4513447138588581 0.005206232813932172 -5.257898753100011 1750.6115986423918 23767.608217718465 7.468291556646808 10.07612100658777 7354.492331367929 8.903202569118577
