57.000000 0.042857 -0.205444 -3.149883
52.000000 0.057143 -0.297252 -2.862201
51.000000 0.028571 -0.316670 -3.555348
7.000000 46.814286 -2.302585 3.846188
15.000000 11.771429 -1.540445 2.465675
75.000000 0.014286 0.068993 -4.248495
25.000000 2.214286 -1.029619 0.794930
27.000000 1.442857 -0.952658 0.366625
42.000000 0.157143 -0.510826 -1.850600
38.000000 0.328571 -0.610909 -1.113001
64.000000 0.028571 -0.089612 -3.555348
17.000000 7.957143 -1.415282 2.074070
48.000000 0.100000 -0.377294 -2.302585
41.000000 0.171429 -0.534923 -1.763589
46.000000 0.114286 -0.419854 -2.169054
47.000000 0.071429 -0.398348 -2.639057
26.000000 2.128571 -0.990399 0.755451
34.000000 0.571429 -0.722135 -0.559616
9.000000 31.542857 -2.051271 3.451347
43.000000 0.142857 -0.487295 -1.945910
11.000000 22.942857 -1.850600 3.133007
13.000000 15.842857 -1.683546 2.762719
127.000000 0.014286 0.595692 -4.248495
40.000000 0.128571 -0.559616 -2.051271
49.000000 0.028571 -0.356675 -3.555348
5.000000 59.757143 -2.639057 4.090289
31.000000 1.014286 -0.814508 0.014185
16.000000 9.200000 -1.475907 2.219203
37.000000 0.385714 -0.637577 -0.952658
92.000000 0.014286 0.273293 -4.248495
23.000000 2.957143 -1.113001 1.084224
3.000000 70.142857 -3.149883 4.250534
19.000000 6.414286 -1.304056 1.858528
30.000000 1.042857 -0.847298 0.041964
36.000000 0.428571 -0.664976 -0.847298
45.000000 0.085714 -0.441833 -2.456736
55.000000 0.042857 -0.241162 -3.149883
121.000000 0.014286 0.547295 -4.248495
14.000000 13.685714 -1.609438 2.616353
6.000000 52.914286 -2.456736 3.968673
24.000000 2.671429 -1.070441 0.982613
35.000000 0.557143 -0.693147 -0.584934
175.000000 0.014286 0.916291 -4.248495
18.000000 6.957143 -1.358123 1.939769
8.000000 38.628571 -2.169054 3.653992
50.000000 0.042857 -0.336472 -3.149883
76.000000 0.014286 0.082238 -4.248495
58.000000 0.014286 -0.188052 -4.248495
69.000000 0.014286 -0.014389 -4.248495
1.000000 25.300000 -4.248495 3.230804
29.000000 1.114286 -0.881199 0.108214
28.000000 1.385714 -0.916291 0.326216
54.000000 0.057143 -0.259511 -2.862201
33.000000 0.671429 -0.751988 -0.398348
66.000000 0.014286 -0.058841 -4.248495
60.000000 0.014286 -0.154151 -4.248495
10.000000 25.671429 -1.945910 3.245379
32.000000 0.900000 -0.782759 -0.105361
39.000000 0.371429 -0.584934 -0.990399
44.000000 0.128571 -0.464306 -2.051271
53.000000 0.028571 -0.278203 -3.555348
2.000000 68.171429 -3.555348 4.222026
20.000000 4.742857 -1.252763 1.556640
22.000000 3.800000 -1.157453 1.335001
12.000000 19.085714 -1.763589 2.948940
56.000000 0.028571 -0.223144 -3.555348
65.000000 0.014286 -0.074108 -4.248495
61.000000 0.014286 -0.137621 -4.248495
4.000000 70.771429 -2.862201 4.259455
21.000000 3.971429 -1.203973 1.379126
