35.000000 0.000358 3.555348 -7.934191
30.000000 0.000358 3.401197 -7.934191
277.000000 0.000072 5.624018 -9.543629
260.000000 0.000072 5.560682 -9.543629
175.000000 0.000036 5.164786 -10.236776
347.000000 0.000107 5.849325 -9.138164
154.000000 0.000072 5.036953 -9.543629
464.000000 0.000036 6.139885 -10.236776
555.000000 0.000072 6.318968 -9.543629
521.000000 0.000036 6.255750 -10.236776
45.000000 0.000179 3.806662 -8.627338
2.000000 0.000788 0.693147 -7.145734
440.000000 0.000143 6.086775 -8.850482
28.000000 0.000860 3.332205 -7.058722
92.000000 0.000107 4.521789 -9.138164
67.000000 0.000072 4.204693 -9.543629
498.000000 0.000072 6.210600 -9.543629
527.000000 0.000107 6.267201 -9.138164
120.000000 0.000036 4.787492 -10.236776
103.000000 0.000107 4.634729 -9.138164
245.000000 0.000036 5.501258 -10.236776
366.000000 0.000072 5.902633 -9.543629
219.000000 0.000036 5.389072 -10.236776
259.000000 0.000036 5.556828 -10.236776
547.000000 0.000036 6.304449 -10.236776
497.000000 0.000143 6.208590 -8.850482
421.000000 0.000036 6.042633 -10.236776
151.000000 0.000036 5.017280 -10.236776
187.000000 0.000036 5.231109 -10.236776
494.000000 0.000072 6.202536 -9.543629
79.000000 0.000072 4.369448 -9.543629
168.000000 0.000036 5.123964 -10.236776
243.000000 0.000107 5.493061 -9.138164
478.000000 0.000072 6.169611 -9.543629
528.000000 0.000107 6.269096 -9.138164
224.000000 0.000036 5.411646 -10.236776
565.000000 0.000036 6.336826 -10.236776
588.000000 0.000036 6.376727 -10.236776
8.000000 0.012217 2.079442 -4.404894
26.000000 0.000466 3.258097 -7.671827
415.000000 0.000036 6.028279 -10.236776
159.000000 0.000072 5.068904 -9.543629
457.000000 0.000036 6.124683 -10.236776
452.000000 0.000107 6.113682 -9.138164
545.000000 0.000036 6.300786 -10.236776
595.000000 0.000036 6.388561 -10.236776
270.000000 0.000072 5.598422 -9.543629
262.000000 0.000036 5.568345 -10.236776
501.000000 0.000107 6.216606 -9.138164
460.000000 0.000036 6.131226 -10.236776
546.000000 0.000107 6.302619 -9.138164
592.000000 0.000072 6.383507 -9.543629
343.000000 0.000036 5.837730 -10.236776
107.000000 0.000036 4.672829 -10.236776
491.000000 0.000036 6.196444 -10.236776
23.000000 0.000645 3.135494 -7.346404
66.000000 0.000179 4.189655 -8.627338
508.000000 0.000143 6.230481 -8.850482
148.000000 0.000072 4.997212 -9.543629
300.000000 0.000036 5.703782 -10.236776
184.000000 0.000036 5.214936 -10.236776
473.000000 0.000072 6.159095 -9.543629
433.000000 0.000107 6.070738 -9.138164
222.000000 0.000036 5.402677 -10.236776
568.000000 0.000036 6.342121 -10.236776
509.000000 0.000072 6.232448 -9.543629
585.000000 0.000107 6.371612 -9.138164
564.000000 0.000072 6.335054 -9.543629
130.000000 0.000072 4.867534 -9.543629
502.000000 0.000143 6.218600 -8.850482
391.000000 0.000072 5.968708 -9.543629
101.000000 0.000107 4.615121 -9.138164
371.000000 0.000036 5.916202 -10.236776
526.000000 0.000036 6.265301 -10.236776
149.000000 0.000072 5.003946 -9.543629
271.000000 0.000036 5.602119 -10.236776
463.000000 0.000107 6.137727 -9.138164
496.000000 0.000072 6.206576 -9.543629
75.000000 0.000072 4.317488 -9.543629
322.000000 0.000036 5.774552 -10.236776
578.000000 0.000072 6.359574 -9.543629
614.000000 0.000036 6.419995 -10.236776
153.000000 0.000036 5.030438 -10.236776
538.000000 0.000036 6.287859 -10.236776
49.000000 0.000179 3.891820 -8.627338
387.000000 0.000036 5.958425 -10.236776
542.000000 0.000036 6.295266 -10.236776
89.000000 0.000036 4.488636 -10.236776
579.000000 0.000036 6.361302 -10.236776
476.000000 0.000036 6.165418 -10.236776
76.000000 0.000107 4.330733 -9.138164
523.000000 0.000143 6.259581 -8.850482
351.000000 0.000036 5.860786 -10.236776
244.000000 0.000107 5.497168 -9.138164
424.000000 0.000072 6.049733 -9.543629
84.000000 0.000107 4.430817 -9.138164
174.000000 0.000036 5.159055 -10.236776
577.000000 0.000036 6.357842 -10.236776
456.000000 0.000072 6.122493 -9.543629
418.000000 0.000036 6.035481 -10.236776
299.000000 0.000036 5.700444 -10.236776
471.000000 0.000107 6.154858 -9.138164
25.000000 0.000502 3.218876 -7.597719
40.000000 0.000251 3.688879 -8.290866
226.000000 0.000036 5.420535 -10.236776
108.000000 0.000072 4.682131 -9.543629
261.000000 0.000036 5.564520 -10.236776
42.000000 0.000251 3.737670 -8.290866
70.000000 0.000072 4.248495 -9.543629
274.000000 0.000036 5.613128 -10.236776
485.000000 0.000107 6.184149 -9.138164
98.000000 0.000072 4.584967 -9.543629
504.000000 0.000072 6.222576 -9.543629
5.000000 0.021282 1.609438 -3.849897
584.000000 0.000072 6.369901 -9.543629
38.000000 0.000287 3.637586 -8.157335
474.000000 0.000072 6.161207 -9.543629
510.000000 0.000072 6.234411 -9.543629
225.000000 0.000036 5.416100 -10.236776
291.000000 0.000036 5.673323 -10.236776
382.000000 0.000036 5.945421 -10.236776
214.000000 0.000143 5.365976 -8.850482
576.000000 0.000072 6.356108 -9.543629
607.000000 0.000036 6.408529 -10.236776
18.000000 0.001433 2.890372 -6.547897
558.000000 0.000036 6.324359 -10.236776
553.000000 0.000072 6.315358 -9.543629
150.000000 0.000036 5.010635 -10.236776
455.000000 0.000036 6.120297 -10.236776
206.000000 0.000072 5.327876 -9.543629
575.000000 0.000036 6.354370 -10.236776
131.000000 0.000072 4.875197 -9.543629
479.000000 0.000036 6.171701 -10.236776
451.000000 0.000215 6.111467 -8.445017
397.000000 0.000072 5.983936 -9.543629
492.000000 0.000072 6.198479 -9.543629
507.000000 0.000107 6.228511 -9.138164
543.000000 0.000072 6.297109 -9.543629
48.000000 0.000215 3.871201 -8.445017
309.000000 0.000036 5.733341 -10.236776
232.000000 0.000072 5.446737 -9.543629
