1.000000 0.042644 0.000000 -3.154858
50.000000 0.000094 3.912023 -9.274605
34.000000 0.000539 3.526361 -7.525406
38.000000 0.000281 3.637586 -8.175993
49.000000 0.000094 3.891820 -9.274605
119.000000 0.000047 4.779123 -9.967753
52.000000 0.000070 3.951244 -9.562287
15.000000 0.017044 2.708050 -4.071973
31.000000 0.001196 3.433987 -6.729074
48.000000 0.000117 3.871201 -9.051462
54.000000 0.000094 3.988984 -9.274605
44.000000 0.000023 3.784190 -10.660900
3.000000 0.120455 1.098612 -2.116481
47.000000 0.000047 3.850148 -9.967753
56.000000 0.000023 4.025352 -10.660900
58.000000 0.000023 4.060443 -10.660900
45.000000 0.000141 3.806662 -8.869140
6.000000 0.081679 1.791759 -2.504963
13.000000 0.024030 2.564949 -3.728452
12.000000 0.029610 2.484907 -3.519655
25.000000 0.003141 3.218876 -5.763060
42.000000 0.000188 3.737670 -8.581458
28.000000 0.001946 3.332205 -6.242059
53.000000 0.000070 3.970292 -9.562287
24.000000 0.003517 3.178054 -5.650264
39.000000 0.000422 3.663562 -7.770528
5.000000 0.095440 1.609438 -2.349256
10.000000 0.040722 2.302585 -3.200985
173.000000 0.000023 5.153292 -10.660900
32.000000 0.000844 3.465736 -7.077381
37.000000 0.000563 3.610918 -7.482846
40.000000 0.000281 3.688879 -8.175993
62.000000 0.000023 4.127134 -10.660900
68.000000 0.000023 4.219508 -10.660900
57.000000 0.000047 4.043051 -9.967753
4.000000 0.112812 1.386294 -2.182032
9.000000 0.047896 2.197225 -3.038725
17.000000 0.011511 2.833213 -4.464456
20.000000 0.006869 2.995732 -4.980727
30.000000 0.001571 3.401197 -6.456207
27.000000 0.001899 3.295837 -6.266451
66.000000 0.000070 4.189655 -9.562287
21.000000 0.005931 3.044522 -5.127510
36.000000 0.000492 3.583519 -7.616377
59.000000 0.000023 4.077537 -10.660900
7.000000 0.072489 1.945910 -2.624326
29.000000 0.001266 3.367296 -6.671916
65.000000 0.000023 4.174387 -10.660900
43.000000 0.000117 3.761200 -9.051462
69.000000 0.000023 4.234107 -10.660900
23.000000 0.004173 3.135494 -5.479116
11.000000 0.033150 2.397895 -3.406722
41.000000 0.000328 3.713572 -8.021842
8.000000 0.056875 2.079442 -2.866901
26.000000 0.002508 3.258097 -5.988071
35.000000 0.000492 3.555348 -7.616377
16.000000 0.014652 2.772589 -4.223148
18.000000 0.010315 2.890372 -4.574125
55.000000 0.000023 4.007333 -10.660900
73.000000 0.000023 4.290459 -10.660900
22.000000 0.005181 3.091042 -5.262737
19.000000 0.008205 2.944439 -4.802967
2.000000 0.114430 0.693147 -2.167794
33.000000 0.001032 3.496508 -6.876710
14.000000 0.019927 2.639057 -3.915663
46.000000 0.000188 3.828641 -8.581458
