38734 10.564473046287677 6.560606060606065 1.881082985976065 36.48094582185497 3.5967900920042104 50 3.912023005428146 0.7366654618681262 -0.3056214086129175 0.38181818181818183 -0.9628107475090479 0.0036798205649400716 -5.604891287517236 1486.9032861376527 16126.089791541388 7.30512321740548 9.688255732742121 3225.8956128394407 8.079275843477758 0
73630 11.206807830362763 9.499999999999996 2.251291798606495 80.74999999999993 4.391357962102765 169 5.1298987149230735 0.5729322287111231 -0.5569878437630355 0.7990654205607477 -0.2243124585191916 0.008107147090197938 -4.8150092495371215 60.183680555555554 424.50930534271936 4.1138804963698625 6.053286816969882 122.13078314595104 4.813247068102519 0
15683 9.660332602134424 5 1.6094379124341003 20 2.995732273553991 176 5.170483995038152 0.47739590639546003 -0.7394091399037395 0.21505376344086022 -1.536867219599265 0.0026712969146520634 -5.925191188676695 255.09656084656086 753.2098086519959 5.545554564167872 6.625670590112263 319.5407240982529 5.770009332557864 0
11884 9.382948236582498 8.5 2.1400661634962708 63.75 4.154969184038536 179 5.187385805840755 0.5523392797038035 -0.5935927843725166 0.515625 -0.6623755218931916 0.005027422303473492 -5.292847890743501 346.5391203703704 341.54159616361784 5.850877235273959 5.8363930989808885 117.31715965381571 4.773368812484044 0
9016 9.106756055719613 5.307692307692307 1.6691571471357225 22.863905325443778 3.129559480409335 187 5.231108616854587 0.5948314108251996 -0.519477256736687 0.4807692307692308 -0.7323678937132265 0.004661570016781652 -5.368402974114725 262.1014155982906 1107.8818784506557 5.572539568488978 7.01110746991082 413.5661639146926 6.02723258527402 0
6676 8.806274284781725 3.810810810810814 1.3378419777339448 10.71146822498176 2.371314964231094 195 5.272999558563747 3.158028759736369 1.1499480227382677 0.6444444444444445 -0.43936665978384565 0.001375515818431912 -6.588926477533519 207.84059684684686 NaN 5.341571266452685 NaN 677.045303613597 6.519214105197154 0
22244 10.009827588307454 2.80952380952381 1.0330150061822967 5.083900226757373 1.6260787281852598 205 5.3230099791384085 0.3079482107534616 -1.1778236570511835 0.17857142857142858 -1.7227665977411035 0.0021897810218978104 -6.123953730154061 301.70734126984127 3028.1690586419754 5.712766468359421 8.016043622821323 2001.7871188552697 7.602295048866937 0
42827 10.664924023794766 5.8478260869565215 1.766069983112744 28.3492438563327 3.3446003580837678 246 5.5053315359323625 0.31251313423774724 -1.163108781128107 0.2099125364431487 -1.5610643281498846 0.005379557680812911 -5.2251491236506045 124.58822463768117 888.7279754263869 4.833008496754318 6.7909157704187235 344.60213444932054 5.845288212979464 0
170221 12.044852871764018 1 0 0 -Inf 248 5.5134287461649825 0.0010104511194270977 -6.897358394950566 0.00321285140562249 -5.740596447778917 0.023255813953488372 -3.7612001156935624 0 0 0 0 0 0 0
28733 10.265801566988308 5.152173913043479 1.6394187446460364 21.39272211720228 3.0630507762035717 288 5.662960480135946 0.5843803292381582 -0.5372032594288401 0.7727272727272727 -0.2578291093020998 0.009112024298731463 -4.698160386167034 117.35099637681155 1078.2178298823092 4.773654754824525 6.983991826145421 489.0444229762382 6.194496046130562 0
24011 10.086267337660777 7.312500000000001 1.989585212557975 46.160156250000014 3.8321170071594532 319 5.765191102784844 0.6318770563491733 -0.45906043485198705 0.5087719298245614 -0.6757554378480761 0.005734247297653572 -5.161298784154206 144.94373553240743 905.3419992097366 4.983221174367351 6.809416717385811 265.79837447691386 5.586493221357668 0
27434 10.219538399038353 8.25 2.1102132003465894 59.8125 4.091214669213173 360 5.886104031450156 0.8613763942553037 -0.14922371066691828 0.6028708133971292 -0.506052345013333 0.005331979179890822 -5.234032781419956 115.19509548611111 979.6110020162939 4.75527063600649 6.88817584883224 394.3621707599394 5.979802232815928 0
